v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
131473.0,0.0,0.0,139245.0,0.0,0.0,139245.0,0.0,0.0,120441.0,0.0,0.0
132353.0,0.0,0.0,139335.0,0.0,0.0,139335.0,0.0,0.0,120604.0,0.0,0.0
132468.0,0.0,0.0,139612.0,0.0,0.0,139612.0,0.0,0.0,120777.0,0.0,0.0
132772.0,0.0,0.0,139695.0,0.0,0.0,139695.0,0.0,0.0,120934.0,0.0,0.0
133022.0,0.0,0.0,140062.0,0.0,0.0,140062.0,0.0,0.0,121015.0,0.0,0.0
133239.0,0.0,0.0,140429.0,0.0,0.0,140429.0,0.0,0.0,122197.0,0.0,0.0
133723.0,0.0,0.0,140661.0,0.0,0.0,140661.0,0.0,0.0,122309.0,0.0,0.0
133983.0,0.0,0.0,140863.0,0.0,0.0,140863.0,0.0,0.0,122453.0,0.0,0.0
135990.0,0.0,0.0,141695.0,0.0,0.0,141695.0,0.0,0.0,122712.0,0.0,0.0
136128.0,0.0,0.0,141699.0,0.0,0.0,141699.0,0.0,0.0,123141.0,0.0,0.0
136624.0,0.0,0.0,143991.0,0.0,0.0,143991.0,0.0,0.0,123338.0,0.0,0.0
136922.0,0.0,0.0,145126.0,0.0,0.0,145126.0,0.0,0.0,123431.0,0.0,0.0
136966.0,0.0,0.0,145446.0,0.0,0.0,145446.0,0.0,0.0,123752.0,0.0,0.0
137383.0,0.0,0.0,146807.0,0.0,0.0,146807.0,0.0,0.0,123771.0,0.0,0.0
137495.0,0.0,0.0,147150.0,0.0,0.0,147150.0,0.0,0.0,123806.0,0.0,0.0
137766.0,0.0,0.0,147202.0,0.0,0.0,147202.0,0.0,0.0,123850.0,0.0,0.0
138563.0,0.0,0.0,148165.0,0.0,0.0,148165.0,0.0,0.0,123906.0,0.0,0.0
138712.0,0.0,0.0,149246.0,0.0,0.0,149246.0,0.0,0.0,124033.0,0.0,0.0
138948.0,0.0,0.0,150250.0,0.0,0.0,150250.0,0.0,0.0,124109.0,0.0,0.0
139093.0,0.0,0.0,150495.0,0.0,0.0,150495.0,0.0,0.0,124215.0,0.0,0.0
139482.0,0.0,0.0,150781.0,0.0,0.0,150781.0,0.0,0.0,124437.0,0.0,0.0
